MOF	LCD	PLD	Vol_ASA	Grav_ASA	Void_fraction
mof_4199	5.40945	4.32031	1055.5	926.121	0.06338
mof_419	20.67915	14.44807	1535.23	4868.92	0.67768
mof_41	22.61168	21.91433	1303.37	6714.18	0.76276
mof_4200	5.78418	2.96932	0.0	0.0	0.05746
mof_4201	5.29948	3.11158	576.997	498.088	0.0264
mof_4202	6.09744	3.08461	0.0	0.0	0.04572
mof_4203	13.5118	10.0508	1903.21	5374.4	0.5808
mof_4204	19.99391	15.43143	1298.46	6459.89	0.73636
mof_4205	19.25264	17.09842	1257.92	6219.17	0.74144
mof_4206	20.04897	16.3168	1184.81	6533.47	0.76166
mof_4207	20.46199	16.46427	1134.88	6038.33	0.77306
mof_4208	21.32137	17.09335	1118.07	6977.54	0.7808
mof_4209	21.9957	17.22111	1089.76	7052.65	0.78744
mof_420	12.26796	8.08185	2262.18	2939.5	0.43136
mof_4210	22.47662	19.17856	999.536	7320.46	0.81194
mof_4211	23.79847	19.35685	981.75	6786.98	0.80718
mof_4212	24.92847	19.40487	954.428	6388.49	0.8151
mof_4213	25.17728	21.09263	899.743	7312.57	0.83016
mof_4214	17.18456	13.1837	1473.07	6097.3	0.7001
mof_4215	25.02992	21.56435	900.331	7321.39	0.82986
mof_4216	27.36395	21.34489	842.487	6709.62	0.83674
mof_4217	27.45006	21.43063	837.12	6683.47	0.83542
mof_4218	28.17813	22.69796	806.923	6910.33	0.8435
mof_4219	28.23076	23.50712	783.097	7158.12	0.84926
mof_421	22.70921	15.76814	1378.01	4844.07	0.7024
mof_4220	28.42759	23.38983	775.79	6963.93	0.85096
mof_4221	28.05226	23.76807	746.991	6409.14	0.8582
mof_4222	27.07109	23.86041	749.949	7864.28	0.8646
mof_4223	27.82197	22.08475	808.268	6964.76	0.84264
mof_4224	29.33781	24.28952	727.464	7603.74	0.8628
mof_4225	17.4605	13.78214	1424.56	6319.91	0.70914
mof_4226	28.79214	24.5288	722.929	7157.35	0.86502
mof_4227	29.03749	21.24976	864.15	7439.88	0.8365
mof_4228	28.41573	24.48776	758.761	7783.98	0.8627
mof_4229	28.53414	24.79392	759.271	7763.17	0.85992
mof_422	19.68921	14.17838	1430.5	4694.98	0.69098
mof_4230	29.5756	25.14647	710.405	8006.36	0.8723
mof_4231	29.60155	25.92331	684.444	7507.06	0.87774
mof_4232	30.49282	26.93394	676.905	6948.06	0.86984
mof_4233	29.85821	25.27438	686.143	7796.49	0.8742
mof_4234	29.85792	25.63808	686.798	7794.57	0.87412
mof_4235	31.8943	27.1817	640.4	7564.4	0.87954
mof_4236	17.78666	14.45576	1384.13	6592.73	0.72598
mof_4237	31.83472	25.98241	650.197	7449.07	0.87858
mof_4238	32.19035	28.11993	623.458	7716.23	0.88504
mof_4239	31.96149	27.33168	592.111	6948.68	0.8918
mof_423	21.18079	15.55753	1352.0	5187.11	0.72516
mof_4240	34.96678	29.92649	551.839	7532.27	0.89642
mof_4241	35.01012	30.09833	541.251	7222.64	0.90046
mof_4242	35.41938	29.57593	525.723	6645.44	0.90332
mof_4243	36.73202	32.71686	496.583	8091.65	0.9105
mof_4244	36.33195	31.89352	510.612	8282.5	0.90988
mof_4245	18.34135	15.17464	1355.95	6204.36	0.7247
mof_4246	18.72191	12.87692	1457.5	6213.4	0.7046
mof_4247	18.68467	14.81217	1301.45	6019.93	0.736
mof_4248	19.38807	16.48758	1280.73	6243.32	0.7391
mof_4249	19.38153	14.60813	1388.24	6402.8	0.71542
mof_424	22.66863	15.89518	1289.61	4862.57	0.7473
mof_4250	19.56803	14.88597	1339.33	6155.35	0.72502
mof_4251	6.82214	4.30094	1864.92	2038.05	0.12364
mof_4252	12.77145	9.33625	2023.75	5233.54	0.5219
mof_4253	12.96889	9.56428	1944.47	4976.83	0.53592
mof_4254	13.49579	10.15881	1905.1	5725.23	0.5801
mof_4255	13.6333	10.44372	1859.37	5295.68	0.60216
mof_4256	15.84085	11.96117	1600.66	7294.7	0.69554
mof_4257	17.44318	12.77568	1530.57	6226.62	0.6777
mof_4258	17.13402	13.09168	1507.59	5799.05	0.68964
mof_4259	17.81425	14.24029	1429.25	7249.69	0.72268
mof_425	24.44279	17.1862	1230.48	5902.31	0.76712
mof_4260	10.64199	7.16664	2429.75	5001.12	0.43764
mof_4261	17.76178	14.62563	1390.27	6986.81	0.72458
mof_4262	20.03579	15.18997	1297.52	6235.3	0.7304
mof_4263	20.49925	16.10574	1226.01	6473.21	0.74852
mof_4264	20.19174	16.94036	1186.6	6853.85	0.76086
mof_4265	20.51172	17.22651	1165.5	6597.97	0.76668
mof_4266	20.6907	17.34076	1126.68	6024.51	0.78184
mof_4267	20.52364	16.20642	1131.4	8144.33	0.79602
mof_4268	21.39883	15.77812	1221.87	6561.41	0.7518
mof_4269	10.91921	7.79128	2295.38	5374.0	0.46776
mof_426	24.65952	17.0175	1236.27	6011.82	0.76778
mof_4270	22.11785	15.25509	1280.18	6899.67	0.74124
mof_4271	21.27285	17.77768	1171.26	7907.06	0.78592
mof_4272	21.46856	18.15696	1138.27	7647.95	0.78266
mof_4273	22.48688	18.41049	1075.1	8249.69	0.8054
mof_4274	22.72094	18.78348	1020.42	7551.7	0.81628
mof_4275	24.75614	19.02593	1005.1	6635.2	0.79898
mof_4276	22.42516	18.6975	1031.56	7995.75	0.81134
mof_4277	22.66945	18.75233	1002.54	7702.69	0.8127
mof_4278	24.20109	19.97109	930.308	7406.96	0.81908
mof_4279	10.93683	8.20039	2334.94	5932.19	0.49664
mof_427	23.62024	16.84139	1136.53	6391.49	0.79986
mof_4280	24.32432	20.36952	946.876	7249.51	0.81842
mof_4281	25.08471	21.0409	899.447	7608.37	0.82916
mof_4282	25.06687	21.54225	850.814	6734.69	0.84162
mof_4283	27.41495	23.24807	783.648	7415.94	0.849
mof_4284	28.20317	23.49152	763.205	6996.29	0.85248
mof_4285	27.7986	23.82109	745.095	6408.52	0.85966
mof_4286	29.8249	25.45778	688.644	8107.92	0.87468
mof_4287	29.02315	24.8227	723.369	8524.14	0.87154
mof_4288	11.85592	8.03934	2287.38	5264.93	0.48102
mof_4289	11.66006	8.81643	2114.95	5192.45	0.53346
mof_428	29.39919	20.08081	1002.91	5719.39	0.80346
mof_4290	13.03876	9.9168	1947.68	4882.76	0.53192
mof_4291	12.13209	8.4061	2221.91	5119.87	0.46842
mof_4292	12.56578	8.62807	2129.79	4950.2	0.49422
mof_4293	6.1945	3.44175	1496.55	1497.67	0.0839
mof_4294	12.08192	8.94141	2080.74	5112.43	0.50382
mof_4295	12.65646	9.40416	1997.94	4863.98	0.51704
mof_4296	12.76888	9.16423	2002.76	5622.22	0.5534
mof_4297	12.98076	9.69722	1954.17	5167.94	0.57596
mof_4298	13.35611	10.08321	1920.62	6485.9	0.59528
mof_4299	14.81847	10.72859	1840.69	6683.88	0.62106
mof_429	25.70668	18.35572	1053.14	5356.59	0.79648
mof_42	7.43798	5.32742	2846.87	3192.07	0.25088
mof_4300	15.19043	11.41765	1684.16	7202.17	0.67648
mof_4301	16.99344	12.24425	1589.53	6114.56	0.6622
mof_4302	16.66256	12.92092	1567.69	5712.53	0.67464
mof_4303	17.5259	13.57336	1488.6	7118.42	0.706
mof_4304	10.21793	6.55184	2506.08	4800.77	0.40304
mof_4305	17.41845	13.85003	1448.78	6903.66	0.71132
mof_4306	18.81499	14.47205	1337.85	6203.13	0.7279
mof_4307	19.90241	14.8468	1355.78	6171.7	0.71894
mof_4308	19.70766	15.30826	1280.93	6403.16	0.7371
mof_4309	19.50239	16.3904	1229.51	6779.27	0.75192
mof_430	28.33467	20.72867	975.016	6560.48	0.8233
mof_4310	19.77963	16.65137	1207.13	6520.77	0.75616
mof_4311	20.36592	16.80536	1175.26	5940.03	0.76978
mof_4312	19.91639	15.63349	1182.71	8091.93	0.78548
mof_4313	20.51327	15.81159	1268.25	6473.29	0.74102
mof_4314	21.76502	16.75335	1134.61	7530.11	0.77992
mof_4315	10.40044	7.04491	2400.58	5064.26	0.4172
mof_4316	21.42727	16.61498	1116.69	6970.79	0.78256
mof_4317	21.36652	14.71341	1312.47	6700.92	0.72918
mof_4318	20.57554	16.91966	1196.57	7675.56	0.77646
mof_4319	20.87093	17.68043	1170.73	7474.16	0.7724
mof_431	16.72741	11.25433	1941.84	4459.48	0.60876
mof_4320	21.88691	17.91523	1116.04	8158.9	0.796
mof_4321	22.03815	18.20482	1065.21	7504.21	0.80776
mof_4322	23.72377	18.25992	1041.5	6575.39	0.79182
mof_4323	21.6771	17.98942	1073.74	7945.44	0.80286
mof_4324	21.91739	18.3263	1032.5	7620.43	0.80618
mof_4325	23.68397	19.23209	965.411	7364.07	0.81322
mof_4326	10.19435	7.91543	2429.34	5646.23	0.45818
mof_4327	23.48257	19.07664	977.317	7204.0	0.81254
mof_4328	24.21797	20.20054	931.364	7565.74	0.82348
mof_4329	24.72435	20.95166	878.921	6685.21	0.83584
mof_432	29.79171	21.63582	901.92	6299.13	0.83272
mof_4330	27.50049	22.98168	808.817	7361.99	0.84354
mof_4331	27.48203	22.61188	788.13	6963.54	0.84938
mof_4332	27.33044	22.73439	769.717	6341.34	0.85456
mof_4333	28.73807	24.96434	707.437	8049.12	0.8709
mof_4334	28.44483	24.35062	744.64	8443.81	0.86722
mof_4335	11.69217	8.31842	2246.01	5157.41	0.48894
mof_4336	10.64013	7.63825	2417.48	5003.23	0.43398
mof_4337	11.49062	8.63039	2221.95	5005.63	0.49874
mof_4338	12.30169	9.80172	2008.86	4673.36	0.50616
mof_4339	11.49386	8.20561	2268.2	4927.85	0.44234
mof_433	38.03658	26.48293	706.994	6268.25	0.86668
mof_4340	12.11365	8.17954	2207.32	4729.77	0.46388
mof_4341	8.69043	5.69582	2445.49	3560.58	0.25442
mof_4342	14.46905	11.08226	1837.22	5735.57	0.58838
mof_4343	14.11672	11.19246	1810.79	5443.08	0.58342
mof_4344	15.23214	11.70762	1722.64	6097.25	0.6319
mof_4345	15.66879	12.31931	1733.03	5611.82	0.63698
mof_4346	15.82436	12.37651	1638.54	6854.08	0.66632
mof_4347	17.04325	13.15836	1550.48	6983.63	0.69024
mof_4348	17.38656	13.91923	1428.88	7378.32	0.729
mof_4349	18.87157	14.48533	1364.6	6497.55	0.72128
mof_434	31.9008	23.13416	866.77	5852.57	0.83078
mof_4350	18.44806	14.8053	1361.32	6053.99	0.72568
mof_4351	19.63833	15.79708	1290.4	7347.01	0.75132
mof_4352	12.91999	8.90747	2146.51	5618.67	0.54106
mof_4353	19.96352	15.68274	1260.12	7190.04	0.75468
mof_4354	22.57973	17.0147	1138.05	6472.18	0.77216
mof_4355	22.03075	16.78496	1174.38	6436.51	0.76264
mof_4356	22.22469	17.69695	1113.26	6694.59	0.77626
mof_4357	22.36786	18.49686	1074.55	7020.54	0.7861
mof_4358	22.56727	17.86847	1072.84	6767.87	0.78744
mof_4359	23.27016	18.63214	1076.31	6193.16	0.79086
mof_435	33.14902	23.87662	796.644	6020.42	0.84472
mof_4360	22.32864	18.27461	1026.7	8144.67	0.81482
mof_4361	23.39985	17.82336	1093.53	6752.86	0.78226
mof_4362	24.16796	18.98345	1016.84	7680.92	0.80592
mof_4363	12.70898	9.77328	2109.2	5864.65	0.5394
mof_4364	24.83812	18.61139	1021.33	7131.8	0.80606
mof_4365	22.36164	17.46266	1208.1	7243.52	0.76486
mof_4366	23.13923	18.64408	1060.87	7948.0	0.8075
mof_4367	23.46566	19.66799	1049.26	7824.24	0.8037
mof_4368	24.19983	19.52989	973.355	8267.36	0.82376
mof_4369	23.88709	20.04377	926.817	7617.51	0.83334
mof_436	31.19675	23.3795	798.222	6272.3	0.84756
mof_4370	26.1552	20.28927	912.031	6793.08	0.81832
mof_4371	24.22794	19.35331	935.5	8004.35	0.8292
mof_4372	25.22655	20.22339	927.462	7818.85	0.82754
mof_4373	26.3485	21.52235	852.875	7565.85	0.83762
mof_4374	12.64365	10.15867	2100.4	6219.71	0.55994
mof_4375	27.43941	21.34762	855.956	7391.09	0.8377
mof_4376	27.08164	22.22991	826.668	7722.74	0.8445
mof_4377	26.56655	23.30586	804.232	6897.65	0.85222
mof_4378	30.03559	24.73157	719.428	7542.79	0.86276
mof_4379	29.63714	24.88904	708.179	7139.42	0.866
mof_437	34.46498	24.69878	749.557	6069.82	0.85944
mof_4380	29.90601	24.87475	710.071	6509.33	0.8687
mof_4381	31.62679	26.24196	639.909	8216.04	0.88452
mof_4382	31.11574	25.52742	663.851	8515.65	0.8817
mof_4383	14.29922	10.36944	1897.03	5707.72	0.59234
mof_4384	13.42989	9.29736	2058.01	5714.69	0.56024
mof_4385	14.05783	10.61241	1846.25	5535.33	0.60206
mof_4386	14.32578	11.53484	1859.56	5534.32	0.58424
mof_4387	15.13263	9.93439	1949.82	5624.14	0.56154
mof_4388	14.28853	10.55165	1872.64	5405.08	0.58264
mof_4389	11.80666	8.78467	2213.82	5024.9	0.4747
mof_438	32.36095	23.62368	754.713	5637.61	0.86226
mof_4390	18.07084	13.35959	1568.97	6402.84	0.67082
mof_4391	17.67608	14.03289	1504.63	6144.6	0.68042
mof_4392	18.4195	14.47993	1409.48	6578.52	0.71116
mof_4393	18.63437	14.42168	1332.93	5990.22	0.73016
mof_4394	19.4073	14.83057	1316.14	7204.59	0.73926
mof_4395	19.88042	14.91477	1297.52	7319.53	0.74756
mof_4396	21.16954	16.92036	1166.99	7646.21	0.78194
mof_4397	22.00544	16.64926	1170.47	6891.98	0.7697
mof_4398	22.16514	16.89909	1138.17	6429.07	0.77626
mof_4399	23.66203	17.99295	1061.4	7600.27	0.80032
mof_439	30.18266	21.95899	771.507	7219.74	0.86962
mof_43	7.26639	4.61953	2471.57	2475.65	0.17782
mof_4400	15.2389	11.38598	1785.92	6078.25	0.63032
mof_4401	23.23974	18.13216	1058.1	7566.07	0.80064
mof_4402	24.96548	18.51924	988.099	6789.76	0.8081
mof_4403	26.09738	18.86525	993.395	6763.61	0.80408
mof_4404	25.77075	20.09785	943.21	7003.54	0.81592
mof_4405	25.45234	20.27991	908.187	7299.81	0.82442
mof_4406	26.23822	20.27652	901.868	7097.24	0.82588
mof_4407	26.76442	20.61015	857.17	6429.34	0.83578
mof_4408	25.99565	20.75569	862.526	8329.4	0.8449
mof_4409	26.13619	19.97516	942.415	7072.37	0.8182
mof_440	34.57471	23.59021	803.029	6075.79	0.84562
mof_4410	27.04007	21.11049	850.72	7937.71	0.84092
mof_4411	15.457	11.28244	1725.08	6337.61	0.6383
mof_4412	27.1557	22.03878	826.543	7373.56	0.84532
mof_4413	24.70925	19.73496	1029.67	7617.16	0.80456
mof_4414	26.19134	21.02837	889.717	8101.62	0.84096
mof_4415	27.00845	20.93521	890.238	8068.91	0.8374
mof_4416	27.00236	21.50249	823.285	8404.53	0.85378
mof_4417	27.31009	21.8791	785.614	7766.37	0.86066
mof_4418	29.94635	22.74589	786.652	7052.57	0.84678
mof_4419	28.13858	22.16493	788.808	8132.22	0.85566
mof_441	36.46715	25.1179	731.947	6974.32	0.86622
mof_4420	28.44935	22.25148	788.167	8105.92	0.85566
mof_4421	30.15546	23.80364	728.868	7791.93	0.86252
mof_4422	16.11281	12.74526	1646.3	6705.8	0.67052
mof_4423	29.87604	23.39402	744.863	7657.98	0.86062
mof_4424	30.36607	23.89479	715.671	7990.71	0.8678
mof_4425	30.52633	25.5486	676.266	7068.91	0.87672
mof_4426	33.29073	26.34915	632.823	7748.49	0.88062
mof_4427	33.69857	26.80338	617.7	7372.31	0.88464
mof_4428	33.38842	26.91008	593.265	6693.76	0.8904
mof_4429	35.21371	28.08885	561.624	8384.31	0.89664
mof_442	17.57857	11.54427	1773.26	4827.95	0.64258
mof_4430	33.7988	27.53131	580.24	8615.84	0.89704
mof_4431	17.12043	12.19812	1596.64	6211.65	0.6726
mof_4432	15.96896	11.83727	1711.98	6186.48	0.64672
mof_4433	16.86347	12.87494	1550.25	6011.07	0.68068
mof_4434	17.70312	13.39845	1555.27	6223.04	0.6767
mof_4435	17.43596	12.18533	1708.22	6328.22	0.641
mof_4436	17.6323	13.60214	1627.11	6028.83	0.65888
mof_4437	6.85275	4.21033	1861.29	2051.16	0.12474
mof_4438	13.00252	9.30924	2034.29	5277.49	0.52208
mof_4439	12.96203	9.50406	1962.32	5021.96	0.53464
mof_443	35.60305	25.71042	720.1	6490.72	0.87152
mof_4440	13.24083	10.13361	1925.02	5779.73	0.57934
mof_4441	13.66068	10.64587	1886.37	5359.71	0.60018
mof_4442	15.77879	12.29306	1597.94	7311.38	0.696
mof_4443	16.90986	12.74979	1539.85	6234.48	0.67836
mof_4444	17.25973	13.0841	1498.71	5833.9	0.6912
mof_4445	17.8285	14.53733	1390.05	7002.5	0.72596
mof_4446	10.80368	7.67629	2406.6	5088.47	0.45188
mof_4447	17.84542	14.3124	1429.57	7286.07	0.72342
mof_4448	20.38767	14.92531	1297.05	6240.5	0.73256
mof_4449	20.7624	15.72049	1228.87	6520.05	0.7514
mof_444	34.32774	23.28894	854.634	6491.13	0.83358
mof_4450	20.25843	16.74717	1190.08	6863.93	0.7623
mof_4451	20.27423	16.69455	1185.37	6616.31	0.76342
mof_4452	20.8323	16.98246	1134.11	6030.23	0.77834
mof_4453	20.44224	16.48933	1132.01	8175.61	0.79688
mof_4454	21.51413	15.72083	1210.5	6590.83	0.75736
mof_4455	10.60731	7.75569	2328.49	5353.45	0.46126
mof_4456	22.02576	15.12368	1284.62	6934.48	0.74552
mof_4457	21.61258	17.69812	1166.9	7901.22	0.78846
mof_4458	21.61906	18.1775	1136.96	7663.52	0.7841
mof_4459	22.52699	18.41416	1075.82	8279.61	0.80622
mof_445	33.73109	24.85915	780.233	7201.54	0.86228
mof_4460	22.60579	18.82845	1018.78	7562.63	0.81766
mof_4461	24.16361	19.07976	991.558	6635.25	0.80038
mof_4462	22.42248	18.71762	998.012	7697.9	0.81256
mof_4463	22.43086	18.66312	1027.49	7990.64	0.81232
mof_4464	24.74157	20.1613	934.653	7411.49	0.81904
mof_4465	11.24478	8.5393	2356.19	6007.87	0.4994
mof_4466	24.15806	19.21588	946.895	7263.9	0.81874
mof_4467	25.19232	20.92059	903.329	7648.52	0.82996
mof_4468	25.21041	21.31254	853.98	6763.32	0.8415
mof_4469	27.59722	23.29433	789.67	7446.78	0.84924
mof_446	33.24343	24.3992	767.315	6989.03	0.8588
mof_4470	27.65147	23.7695	765.063	7021.85	0.85456
mof_4471	27.69577	23.12686	749.709	6418.61	0.86148
mof_4472	29.08024	24.99381	688.152	8103.5	0.87466
mof_4473	29.06733	25.0402	722.327	8530.14	0.87272
mof_4474	11.21817	8.89705	2258.88	5295.11	0.49212
mof_4475	12.2164	9.09815	2112.54	5221.27	0.5326
mof_4476	12.94037	10.17382	1948.12	4906.51	0.53306
mof_4477	12.59377	8.62793	2218.99	5197.72	0.47482
mof_4478	12.57132	8.85231	2173.09	5038.52	0.49484
mof_4479	5.79677	3.58854	1585.08	1597.9	0.08388
mof_447	33.71316	24.61626	720.69	7442.63	0.87518
mof_4480	12.24592	8.89154	2083.18	5139.58	0.50434
mof_4481	12.57209	9.45006	2018.4	4923.82	0.51808
mof_4482	13.01839	9.86604	2002.25	5666.37	0.55644
mof_4483	13.03756	9.8528	1953.83	5197.19	0.57688
mof_4484	13.43884	9.9637	1905.91	6574.75	0.60242
mof_4485	14.9787	10.56163	1843.14	6714.64	0.62058
mof_4486	15.16024	11.75616	1683.35	7227.05	0.6774
mof_4487	16.29824	12.06926	1630.44	6157.58	0.65602
mof_4488	16.95084	12.50889	1551.03	5754.69	0.67906
mof_4489	17.46837	13.58704	1453.13	6932.93	0.7127
mof_448	34.14394	25.15358	682.629	6888.31	0.88404
mof_4490	10.06855	6.72615	2505.87	4928.75	0.41538
mof_4491	17.3553	13.72486	1492.57	7172.24	0.70764
mof_4492	19.42222	14.44647	1331.41	6198.32	0.72888
mof_4493	19.30828	14.53973	1362.95	6203.26	0.718
mof_4494	20.18413	15.25023	1284.61	6437.45	0.73802
mof_4495	20.33233	16.064	1234.38	6810.14	0.75148
mof_4496	19.97422	15.95085	1220.06	6561.81	0.75574
mof_4497	20.19609	16.64612	1180.83	5980.49	0.77046
mof_4498	19.83147	15.91548	1183.8	8126.5	0.7865
mof_4499	20.57206	15.40591	1281.36	6529.02	0.74136
mof_449	39.39787	28.4519	637.581	6204.38	0.87658
mof_44	7.22227	5.27746	2709.71	2893.94	0.2599
mof_4500	21.04211	16.99948	1136.2	7540.18	0.78066
mof_4501	10.41965	7.01494	2426.74	5159.48	0.4236
mof_4502	21.31107	17.30958	1119.29	6983.56	0.7859
mof_4503	21.88222	14.61315	1317.0	6739.28	0.73278
mof_4504	21.00978	17.10947	1196.42	7698.73	0.77736
mof_4505	20.98961	17.67975	1170.31	7494.99	0.77424
mof_4506	21.90746	17.9504	1116.61	8188.25	0.79644
mof_4507	21.91838	18.30123	1062.43	7507.0	0.80844
mof_4508	24.12192	18.54552	1024.23	6581.27	0.7937
mof_4509	21.86556	18.23854	1033.21	7640.23	0.80658
mof_450	34.68496	25.30755	680.62	7214.91	0.88034
mof_4510	21.76844	18.06771	1072.73	7950.61	0.8033
mof_4511	24.55086	19.67662	971.658	7367.37	0.81046
mof_4512	10.58733	8.06254	2443.0	5722.72	0.4606
mof_4513	23.31749	18.8554	985.122	7220.88	0.81048
mof_4514	24.4581	20.53754	931.723	7596.33	0.82342
mof_4515	24.61033	20.84593	882.288	6700.24	0.83506
mof_4516	27.19768	22.62918	809.901	7390.6	0.84522
mof_4517	26.83254	22.94245	791.599	6994.05	0.8501
mof_4518	27.02335	23.33034	774.427	6387.28	0.8569
mof_4519	28.49825	24.88617	708.43	8061.53	0.87026
mof_451	35.16737	26.51547	657.887	7016.08	0.88418
mof_4520	28.53207	24.37465	743.747	8445.89	0.86744
mof_4521	12.9107	8.29316	2238.06	5202.85	0.49142
mof_4522	10.34396	7.58417	2349.45	5085.45	0.45892
mof_4523	11.77881	8.62533	2199.88	5044.71	0.50578
mof_4524	12.35213	9.6834	2014.54	4724.43	0.50908
mof_4525	11.76734	8.37598	2253.99	4900.73	0.44304
mof_4526	12.29158	8.73385	2216.58	4807.35	0.46798
mof_4527	8.04188	5.67482	2545.39	3832.24	0.27672
mof_4528	15.00156	10.66601	1833.85	5782.31	0.59218
mof_4529	14.33269	10.96926	1779.26	5438.03	0.59132
mof_452	41.55199	30.72512	579.454	6832.97	0.8924
mof_4530	15.64411	11.6861	1707.32	6103.6	0.63688
mof_4531	15.76593	11.78168	1671.59	5609.4	0.6499
mof_4532	16.20925	12.27053	1613.45	6838.64	0.67416
mof_4533	17.68767	12.77543	1545.74	6987.93	0.68942
mof_4534	17.90533	13.93326	1410.4	7360.29	0.73184
mof_4535	19.43474	14.34213	1362.92	6499.64	0.72274
mof_4536	18.90329	14.62669	1334.27	6057.83	0.7305
mof_4537	20.2826	15.25024	1249.84	7190.33	0.75704
mof_4538	12.27953	8.88517	2164.83	5655.94	0.53756
mof_4539	20.09793	15.56746	1273.7	7342.12	0.75634
mof_453	17.64677	12.17081	1760.98	5298.58	0.67034
mof_4540	22.30574	17.09613	1138.71	6454.98	0.77022
mof_4541	22.82282	16.52274	1177.43	6444.06	0.76082
mof_4542	22.69809	17.18648	1109.15	6646.66	0.77602
mof_4543	22.63657	17.96298	1082.23	7044.06	0.78708
mof_4544	23.05472	18.0029	1061.94	6778.68	0.79052
mof_4545	22.59776	18.71171	1031.64	6191.36	0.79958
mof_4546	22.47449	18.29795	1017.87	8135.9	0.8163
mof_4547	22.86246	17.40334	1092.64	6764.8	0.7804
mof_4548	24.26786	19.54606	979.369	7704.75	0.81392
mof_4549	12.89818	9.01995	2069.54	5833.24	0.54412
mof_454	40.29444	28.98441	598.276	6730.61	0.89088
mof_4550	23.91278	18.99965	993.612	7152.41	0.81204
mof_4551	23.07113	16.47161	1180.27	7118.78	0.76842
mof_4552	23.20855	18.71933	1053.15	7947.87	0.8093
mof_4553	23.7242	19.14604	1041.99	7811.25	0.8056
mof_4554	24.35197	19.50936	969.408	8264.71	0.82582
mof_4555	24.64816	19.89191	920.529	7588.11	0.8358
mof_4556	26.7791	20.75698	901.493	6801.66	0.8217
mof_4557	24.99497	19.78552	915.064	7829.69	0.82946
mof_4558	24.72114	19.82985	933.691	8013.52	0.83088
mof_4559	26.56643	21.22664	852.409	7548.58	0.8372
mof_455	38.89233	28.56165	584.402	7040.92	0.89412
mof_4560	12.99405	9.89427	2053.28	6263.34	0.57358
mof_4561	26.31968	20.61364	861.904	7377.17	0.83688
mof_4562	27.69206	22.2703	829.49	7743.22	0.84374
mof_4563	27.41831	22.2611	793.174	6881.9	0.85386
mof_4564	30.3863	24.55431	726.157	7528.59	0.86132
mof_4565	30.76684	24.60239	712.165	7153.89	0.86532
mof_4566	30.8547	25.00006	692.598	6500.65	0.8703
mof_4567	32.37741	27.0341	640.823	8195.83	0.88302
mof_4568	31.38781	25.94765	664.232	8500.67	0.88148
mof_4569	14.15379	10.63973	1904.78	5702.99	0.59178
mof_456	38.9563	28.89945	560.511	6337.8	0.90246
mof_4570	13.24118	10.18093	2042.7	5690.67	0.56242
mof_4571	14.01822	10.57116	1874.32	5551.61	0.59998
mof_4572	14.03443	10.5953	1832.77	5515.67	0.58852
mof_4573	14.60547	10.54497	1936.74	5515.61	0.55554
mof_4574	14.70783	10.12744	1904.53	5377.78	0.57122
mof_4575	11.94362	8.86169	2199.3	4971.63	0.47406
mof_4576	18.7533	13.54052	1546.35	6433.5	0.67636
mof_4577	17.58201	13.76481	1510.56	6146.06	0.67912
mof_4578	18.47974	14.21729	1403.97	6575.03	0.7121
mof_4579	18.7972	14.58416	1338.39	5993.08	0.72858
mof_457	45.83039	33.68124	489.456	6919.68	0.90976
mof_4580	19.97927	14.88525	1307.56	7179.59	0.74062
mof_4581	19.82308	14.95713	1290.54	7321.39	0.74852
mof_4582	21.41275	16.37584	1165.04	7637.44	0.78216
mof_4583	22.33609	16.98977	1160.8	6868.85	0.7682
mof_4584	22.09795	17.09359	1128.6	6416.72	0.77886
mof_4585	23.7255	18.16334	1051.07	7534.67	0.79956
mof_4586	14.92915	10.81214	1804.01	6084.83	0.6282
mof_4587	23.73517	17.92346	1062.65	7601.17	0.79966
mof_4588	25.17537	18.80772	1000.13	6795.95	0.80504
mof_4589	25.48074	18.97512	997.105	6781.54	0.80444
mof_458	41.59046	31.4001	504.24	6595.96	0.90814
mof_4590	25.29559	19.78617	942.018	7000.45	0.8162
mof_4591	25.93514	19.97695	910.983	7316.48	0.82374
mof_4592	25.82547	20.325	901.795	7081.89	0.825
mof_4593	26.4597	21.06673	861.839	6445.97	0.8363
mof_4594	26.13765	20.25544	863.097	8332.38	0.84526
mof_4595	25.95958	19.78375	941.058	7040.05	0.81694
mof_4596	27.14116	20.75995	853.496	7898.1	0.83988
mof_4597	15.24797	11.96854	1698.87	6335.49	0.6403
mof_4598	26.76805	21.18511	835.283	7403.39	0.84564
mof_4599	24.52073	18.87704	1034.88	7638.16	0.80568
mof_459	43.5258	32.53584	482.94	6086.09	0.91508
mof_45	9.372	8.10559	2082.39	2501.08	0.27336
mof_4600	26.48951	20.64647	890.281	8102.96	0.83916
mof_4601	26.80832	20.73048	888.64	8053.69	0.8358
mof_4602	26.98476	21.13086	823.185	8396.6	0.85236
mof_4603	27.08589	21.38793	786.454	7768.2	0.85978
mof_4604	28.81817	22.88518	782.403	7043.45	0.84848
mof_4605	28.5195	22.20551	786.934	8098.58	0.85728
mof_4606	28.09285	21.80077	791.42	8142.0	0.85554
mof_4607	30.54802	23.49106	735.146	7795.42	0.86132
mof_4608	16.29813	12.60614	1660.02	6747.44	0.66886
mof_4609	29.80727	23.58189	749.347	7639.2	0.85972
mof_460	48.72898	36.09997	426.262	7501.56	0.92448
